year,month,day,dayofweek,main_sum,main_range,main_even_count,main_high_count,stars_sum,stars_even_count,jackpot_val,main_any_days_since_seen_avg,star_any_days_since_seen_avg,N1_lag1,N1_lag2,N1_lag3,N2_lag1,N2_lag2,N2_lag3,N3_lag1,N3_lag2,N3_lag3,N4_lag1,N4_lag2,N4_lag3,N5_lag1,N5_lag2,N5_lag3,E1_lag1,E1_lag2,E1_lag3,E2_lag1,E2_lag2,E2_lag3,N1_days_since_seen,N2_days_since_seen,N3_days_since_seen,N4_days_since_seen,N5_days_since_seen,E1_days_since_seen,E2_days_since_seen,N1_rolling_unique_10,N1_rolling_unique_25,N1_rolling_unique_50,N2_rolling_unique_10,N2_rolling_unique_25,N2_rolling_unique_50,N3_rolling_unique_10,N3_rolling_unique_25,N3_rolling_unique_50,N4_rolling_unique_10,N4_rolling_unique_25,N4_rolling_unique_50,N5_rolling_unique_10,N5_rolling_unique_25,N5_rolling_unique_50,E1_rolling_unique_10,E1_rolling_unique_25,E1_rolling_unique_50,E2_rolling_unique_10,E2_rolling_unique_25,E2_rolling_unique_50,target_N1,target_N2,target_N3,target_N4,target_N5,target_E1,target_E2
2021,5,11,1,162,32,3,3,11,1,17000000,31.8,40.5,14.0,3.0,1.0,22.0,10.0,16.0,33.0,13.0,24.0,38.0,28.0,28.0,47.0,46.0,46.0,8.0,4.0,2.0,9.0,11.0,11.0,4.0,56.0,39.0,53.0,7.0,25.0,56.0,8.0,13.0,19.0,9.0,18.0,28.0,9.0,17.0,23.0,8.0,16.0,26.0,7.0,11.0,21.0,6.0,10.0,11.0,5.0,9.0,10.0,6.0,16.0,18.0,29.0,38.0,6.0,11.0
2021,5,14,4,107,32,4,2,17,1,30000000,30.0,6.5,14.0,14.0,3.0,25.0,22.0,10.0,34.0,33.0,13.0,43.0,38.0,28.0,46.0,47.0,46.0,5.0,8.0,4.0,6.0,9.0,11.0,28.0,14.0,122.0,45.0,161.0,73.0,10.0,7.0,13.0,18.0,8.0,18.0,27.0,9.0,18.0,23.0,9.0,16.0,25.0,7.0,11.0,21.0,7.0,10.0,11.0,5.0,9.0,10.0,5.0,13.0,38.0,39.0,40.0,4.0,12.0
2021,5,18,1,135,35,2,3,16,2,41000000,30.4,42.0,6.0,14.0,14.0,16.0,25.0,22.0,18.0,34.0,33.0,29.0,43.0,38.0,38.0,46.0,47.0,6.0,5.0,8.0,11.0,6.0,9.0,28.0,154.0,175.0,84.0,112.0,14.0,70.0,6.0,13.0,18.0,8.0,19.0,26.0,9.0,18.0,23.0,9.0,16.0,25.0,7.0,12.0,21.0,7.0,10.0,11.0,6.0,9.0,10.0,2.0,9.0,13.0,15.0,35.0,3.0,10.0
2021,5,21,4,74,33,1,1,13,1,55000000,32.0,40.0,5.0,6.0,14.0,13.0,16.0,25.0,38.0,18.0,34.0,39.0,29.0,43.0,40.0,38.0,46.0,4.0,6.0,5.0,12.0,11.0,6.0,42.0,63.0,17.0,290.0,129.0,56.0,24.0,7.0,12.0,18.0,8.0,18.0,26.0,8.0,17.0,22.0,9.0,17.0,25.0,7.0,12.0,20.0,8.0,10.0,11.0,6.0,8.0,10.0,1.0,21.0,26.0,30.0,38.0,2.0,8.0
2021,5,25,1,116,37,3,3,10,2,65000000,47.0,21.5,2.0,5.0,6.0,9.0,13.0,16.0,13.0,38.0,18.0,15.0,39.0,29.0,35.0,40.0,38.0,3.0,4.0,6.0,10.0,12.0,11.0,25.0,49.0,392.0,151.0,11.0,25.0,32.0,7.0,12.0,18.0,8.0,18.0,26.0,8.0,17.0,23.0,9.0,18.0,25.0,7.0,12.0,20.0,7.0,10.0,11.0,6.0,8.0,10.0,11.0,13.0,16.0,34.0,40.0,1.0,12.0
2021,5,28,4,114,29,3,2,13,1,78000000,18.0,20.5,1.0,2.0,5.0,21.0,9.0,13.0,26.0,13.0,38.0,30.0,15.0,39.0,38.0,35.0,40.0,2.0,3.0,4.0,8.0,10.0,12.0,231.0,10.0,157.0,136.0,10.0,31.0,10.0,8.0,13.0,19.0,8.0,17.0,26.0,8.0,18.0,23.0,9.0,18.0,25.0,6.0,12.0,20.0,7.0,10.0,11.0,6.0,7.0,10.0,3.0,10.0,26.0,35.0,44.0,6.0,7.0
2021,6,1,1,118,41,3,3,13,1,88000000,25.4,37.0,11.0,1.0,2.0,13.0,21.0,9.0,16.0,26.0,13.0,34.0,30.0,15.0,40.0,38.0,35.0,1.0,2.0,3.0,12.0,8.0,10.0,28.0,28.0,7.0,35.0,53.0,18.0,91.0,7.0,13.0,19.0,7.0,16.0,25.0,8.0,17.0,23.0,9.0,17.0,25.0,6.0,12.0,20.0,7.0,10.0,11.0,7.0,8.0,10.0,7.0,20.0,36.0,40.0,46.0,2.0,4.0
2021,6,4,4,149,39,4,3,6,2,130000000,53.6,13.5,3.0,11.0,1.0,10.0,13.0,21.0,26.0,16.0,26.0,35.0,34.0,30.0,44.0,40.0,38.0,6.0,1.0,2.0,7.0,12.0,8.0,112.0,52.0,241.0,49.0,24.0,10.0,227.0,8.0,14.0,19.0,8.0,16.0,25.0,8.0,17.0,24.0,10.0,16.0,24.0,6.0,11.0,19.0,7.0,9.0,11.0,8.0,9.0,11.0,2.0,11.0,26.0,36.0,47.0,7.0,9.0
2021,6,8,1,122,45,3,3,16,0,17000000,14.4,19.5,7.0,3.0,11.0,20.0,10.0,13.0,36.0,26.0,16.0,40.0,35.0,34.0,46.0,44.0,40.0,2.0,6.0,1.0,4.0,7.0,12.0,18.0,53.0,7.0,77.0,32.0,63.0,32.0,8.0,14.0,19.0,9.0,15.0,25.0,8.0,16.0,24.0,10.0,15.0,24.0,6.0,11.0,19.0,8.0,9.0,11.0,8.0,9.0,10.0,9.0,17.0,21.0,33.0,39.0,7.0,11.0
2021,6,11,4,119,30,0,2,18,0,30000000,29.8,15.5,2.0,7.0,3.0,11.0,20.0,10.0,26.0,36.0,26.0,36.0,40.0,35.0,47.0,46.0,44.0,7.0,2.0,6.0,9.0,4.0,7.0,108.0,52.0,94.0,283.0,290.0,3.0,28.0,9.0,14.0,19.0,9.0,15.0,24.0,8.0,17.0,24.0,10.0,16.0,24.0,7.0,12.0,19.0,7.0,9.0,11.0,8.0,9.0,10.0,11.0,21.0,26.0,30.0,31.0,2.0,3.0
2021,6,15,1,119,20,2,3,5,1,17000000,20.4,18.0,9.0,2.0,7.0,17.0,11.0,20.0,21.0,26.0,36.0,33.0,36.0,40.0,39.0,47.0,46.0,7.0,7.0,2.0,11.0,9.0,4.0,18.0,21.0,7.0,21.0,214.0,11.0,112.0,8.0,14.0,19.0,8.0,15.0,24.0,7.0,16.0,24.0,9.0,16.0,23.0,8.0,13.0,20.0,6.0,9.0,11.0,8.0,10.0,10.0,11.0,20.0,27.0,30.0,41.0,3.0,5.0
2021,6,18,4,129,30,2,3,8,0,30000000,31.8,20.5,11.0,9.0,2.0,21.0,17.0,11.0,26.0,21.0,26.0,30.0,33.0,36.0,31.0,39.0,47.0,2.0,7.0,7.0,3.0,11.0,9.0,3.0,14.0,140.0,3.0,189.0,28.0,77.0,7.0,14.0,19.0,7.0,14.0,24.0,7.0,17.0,24.0,8.0,16.0,23.0,9.0,14.0,20.0,6.0,9.0,11.0,9.0,10.0,10.0,6.0,24.0,26.0,27.0,41.0,3.0,8.0
2021,6,22,1,124,35,3,3,11,1,40000000,21.4,16.0,11.0,11.0,9.0,20.0,21.0,17.0,27.0,26.0,21.0,30.0,30.0,33.0,41.0,31.0,39.0,3.0,2.0,7.0,5.0,3.0,11.0,39.0,326.0,7.0,396.0,4.0,4.0,28.0,7.0,13.0,19.0,8.0,14.0,24.0,6.0,17.0,24.0,8.0,16.0,24.0,9.0,14.0,20.0,5.0,9.0,11.0,9.0,10.0,10.0,1.0,29.0,30.0,33.0,36.0,3.0,12.0
2021,6,25,4,129,35,2,4,15,1,54000000,22.2,15.5,6.0,11.0,11.0,24.0,20.0,21.0,26.0,27.0,26.0,27.0,30.0,30.0,41.0,41.0,31.0,3.0,3.0,2.0,8.0,5.0,3.0,31.0,217.0,122.0,14.0,133.0,3.0,28.0,7.0,12.0,19.0,8.0,14.0,24.0,6.0,18.0,24.0,7.0,16.0,24.0,9.0,14.0,20.0,5.0,9.0,11.0,8.0,10.0,10.0,6.0,12.0,20.0,24.0,48.0,5.0,6.0
2021,6,29,1,110,42,5,1,11,1,64000000,38.8,19.5,1.0,6.0,11.0,29.0,24.0,20.0,30.0,26.0,27.0,33.0,27.0,30.0,36.0,41.0,41.0,3.0,3.0,3.0,12.0,8.0,5.0,7.0,95.0,242.0,200.0,74.0,49.0,49.0,7.0,11.0,19.0,9.0,15.0,23.0,7.0,19.0,25.0,8.0,17.0,25.0,9.0,14.0,20.0,6.0,9.0,11.0,9.0,10.0,10.0,9.0,14.0,29.0,38.0,49.0,7.0,10.0
2021,7,2,4,139,40,2,3,17,1,77000000,36.8,31.5,6.0,1.0,6.0,12.0,29.0,24.0,20.0,30.0,26.0,24.0,33.0,27.0,48.0,36.0,41.0,5.0,3.0,3.0,6.0,12.0,8.0,21.0,66.0,77.0,56.0,66.0,21.0,42.0,7.0,11.0,19.0,9.0,15.0,23.0,7.0,18.0,25.0,8.0,17.0,25.0,9.0,14.0,20.0,5.0,9.0,11.0,10.0,10.0,10.0,2.0,5.0,21.0,27.0,42.0,9.0,11.0
2021,7,6,1,97,40,2,2,20,0,17000000,42.0,26.5,9.0,6.0,1.0,14.0,12.0,29.0,29.0,20.0,30.0,38.0,24.0,33.0,49.0,48.0,36.0,7.0,5.0,3.0,10.0,6.0,12.0,28.0,123.0,25.0,14.0,98.0,147.0,25.0,6.0,11.0,19.0,9.0,15.0,23.0,7.0,17.0,25.0,7.0,17.0,25.0,9.0,15.0,20.0,5.0,10.0,11.0,9.0,10.0,10.0,6.0,19.0,36.0,37.0,49.0,4.0,11.0
2021,7,9,4,147,43,2,3,15,1,17000000,40.4,19.0,2.0,9.0,6.0,5.0,14.0,12.0,21.0,29.0,20.0,27.0,38.0,24.0,42.0,49.0,48.0,9.0,7.0,5.0,11.0,10.0,6.0,10.0,129.0,35.0,164.0,7.0,52.0,3.0,5.0,10.0,19.0,10.0,16.0,23.0,7.0,16.0,25.0,7.0,17.0,25.0,8.0,14.0,20.0,6.0,10.0,11.0,8.0,10.0,10.0,5.0,6.0,8.0,11.0,22.0,3.0,4.0
2021,7,13,1,52,17,3,0,7,1,26000000,39.6,11.0,6.0,2.0,9.0,19.0,5.0,14.0,36.0,21.0,29.0,37.0,27.0,38.0,49.0,42.0,49.0,4.0,9.0,7.0,11.0,11.0,10.0,56.0,123.0,228.0,123.0,5254.0,18.0,39.0,6.0,10.0,18.0,10.0,17.0,23.0,8.0,17.0,26.0,7.0,18.0,25.0,8.0,15.0,20.0,6.0,10.0,11.0,8.0,10.0,10.0,5.0,16.0,42.0,47.0,49.0,3.0,11.0
2021,7,16,4,159,44,2,3,14,0,17000000,21.4,5.0,5.0,6.0,2.0,6.0,19.0,5.0,8.0,36.0,21.0,11.0,37.0,27.0,22.0,49.0,42.0,3.0,4.0,9.0,4.0,11.0,11.0,3.0,63.0,175.0,94.0,7.0,3.0,7.0,6.0,10.0,17.0,10.0,17.0,23.0,9.0,17.0,26.0,8.0,18.0,25.0,7.0,15.0,20.0,6.0,9.0,11.0,8.0,10.0,10.0,3.0,12.0,19.0,41.0,48.0,6.0,9.0
2021,7,20,1,123,45,2,2,15,1,26000000,26.0,17.5,5.0,5.0,6.0,16.0,6.0,19.0,42.0,8.0,36.0,47.0,11.0,37.0,49.0,22.0,49.0,3.0,3.0,4.0,11.0,4.0,11.0,49.0,21.0,270.0,91.0,21.0,49.0,42.0,7.0,10.0,17.0,9.0,17.0,22.0,10.0,17.0,27.0,9.0,18.0,25.0,6.0,14.0,20.0,6.0,9.0,11.0,8.0,10.0,10.0,23.0,24.0,26.0,34.0,50.0,2.0,4.0
2021,7,23,4,157,27,4,3,6,2,39000000,68.2,24.0,3.0,5.0,5.0,12.0,16.0,6.0,19.0,42.0,8.0,41.0,47.0,11.0,48.0,49.0,22.0,6.0,3.0,3.0,9.0,11.0,4.0,129.0,31.0,31.0,56.0,101.0,38.0,10.0,7.0,10.0,17.0,8.0,17.0,22.0,9.0,17.0,27.0,9.0,18.0,25.0,7.0,15.0,20.0,7.0,9.0,11.0,7.0,10.0,10.0,5.0,9.0,19.0,21.0,25.0,10.0,12.0
2021,7,27,1,79,20,0,0,22,2,48000000,28.2,28.5,23.0,3.0,5.0,24.0,12.0,16.0,26.0,19.0,42.0,34.0,41.0,47.0,50.0,48.0,49.0,2.0,6.0,3.0,4.0,9.0,11.0,11.0,67.0,7.0,270.0,1390.0,98.0,32.0,7.0,10.0,16.0,9.0,17.0,22.0,9.0,16.0,27.0,10.0,19.0,26.0,7.0,16.0,21.0,8.0,10.0,11.0,6.0,10.0,10.0,10.0,23.0,33.0,35.0,37.0,5.0,10.0
2021,7,30,4,138,27,1,3,15,1,62000000,36.2,17.0,5.0,23.0,3.0,9.0,24.0,12.0,19.0,26.0,19.0,21.0,34.0,41.0,25.0,50.0,48.0,10.0,2.0,6.0,12.0,4.0,9.0,126.0,168.0,84.0,59.0,171.0,31.0,28.0,7.0,11.0,15.0,9.0,18.0,22.0,9.0,16.0,27.0,10.0,18.0,25.0,7.0,17.0,21.0,8.0,10.0,11.0,6.0,10.0,10.0,17.0,21.0,23.0,45.0,46.0,7.0,11.0
2021,8,3,1,152,29,1,2,18,0,71000000,57.0,25.0,10.0,5.0,23.0,23.0,9.0,24.0,33.0,19.0,26.0,35.0,21.0,34.0,37.0,25.0,50.0,5.0,10.0,2.0,10.0,12.0,4.0,879.0,49.0,389.0,417.0,60.0,32.0,18.0,8.0,12.0,16.0,10.0,17.0,22.0,9.0,17.0,28.0,10.0,19.0,25.0,8.0,17.0,21.0,8.0,9.0,11.0,5.0,10.0,10.0,7.0,14.0,21.0,26.0,32.0,4.0,12.0
2021,8,6,4,100,25,3,2,16,2,84000000,46.8,12.0,17.0,10.0,5.0,21.0,23.0,9.0,23.0,33.0,19.0,45.0,35.0,21.0,46.0,37.0,25.0,7.0,5.0,10.0,11.0,10.0,12.0,63.0,35.0,31.0,157.0,224.0,28.0,10.0,8.0,11.0,16.0,10.0,16.0,22.0,8.0,16.0,28.0,10.0,19.0,25.0,9.0,18.0,22.0,8.0,9.0,11.0,5.0,10.0,10.0,9.0,37.0,47.0,48.0,49.0,2.0,7.0
2021,8,10,1,190,40,1,4,9,1,94000000,19.2,12.5,7.0,17.0,10.0,14.0,21.0,23.0,21.0,23.0,33.0,26.0,45.0,35.0,32.0,46.0,37.0,4.0,7.0,5.0,12.0,11.0,10.0,39.0,655.0,1736.0,263.0,25.0,18.0,70.0,8.0,11.0,16.0,10.0,17.0,23.0,9.0,16.0,29.0,10.0,19.0,26.0,8.0,18.0,21.0,7.0,9.0,11.0,6.0,10.0,10.0,6.0,12.0,44.0,47.0,49.0,8.0,12.0
2021,8,13,4,158,43,3,3,20,2,110000000,26.8,29.5,9.0,7.0,17.0,37.0,14.0,21.0,47.0,21.0,23.0,48.0,26.0,45.0,49.0,32.0,46.0,2.0,4.0,7.0,7.0,12.0,11.0,35.0,24.0,3125.0,28.0,3.0,98.0,7.0,8.0,11.0,16.0,9.0,17.0,23.0,9.0,16.0,29.0,9.0,18.0,26.0,8.0,18.0,21.0,8.0,10.0,11.0,6.0,10.0,10.0,12.0,31.0,41.0,42.0,47.0,4.0,6.0
2021,8,17,1,173,35,2,4,10,2,17000000,26.2,19.5,6.0,9.0,7.0,12.0,37.0,14.0,44.0,47.0,21.0,47.0,48.0,26.0,49.0,49.0,32.0,8.0,2.0,4.0,12.0,7.0,12.0,193.0,595.0,690.0,238.0,70.0,11.0,49.0,9.0,12.0,17.0,9.0,18.0,23.0,9.0,16.0,30.0,9.0,18.0,27.0,8.0,17.0,20.0,8.0,10.0,11.0,7.0,10.0,10.0,3.0,9.0,19.0,20.0,23.0,9.0,11.0
2021,8,20,4,74,20,1,0,20,0,29000000,26.8,24.0,12.0,6.0,9.0,31.0,12.0,37.0,41.0,44.0,47.0,42.0,47.0,48.0,47.0,49.0,49.0,4.0,8.0,2.0,6.0,12.0,7.0,31.0,24.0,24.0,290.0,301.0,45.0,17.0,9.0,12.0,17.0,8.0,18.0,23.0,8.0,16.0,29.0,10.0,19.0,28.0,9.0,17.0,21.0,8.0,10.0,11.0,7.0,10.0,10.0,19.0,21.0,36.0,44.0,50.0,3.0,10.0
2021,8,24,1,170,31,3,3,13,1,39000000,22.2,32.0,3.0,12.0,6.0,9.0,31.0,12.0,19.0,41.0,44.0,20.0,42.0,47.0,23.0,47.0,49.0,9.0,4.0,8.0,11.0,6.0,12.0,333.0,21.0,46.0,200.0,32.0,39.0,25.0,10.0,13.0,18.0,8.0,17.0,23.0,9.0,15.0,29.0,10.0,20.0,29.0,8.0,16.0,21.0,8.0,9.0,11.0,6.0,10.0,10.0,2.0,3.0,31.0,46.0,50.0,8.0,12.0
2021,8,27,4,132,48,3,3,20,2,53000000,19.2,14.0,19.0,3.0,12.0,21.0,9.0,31.0,36.0,19.0,41.0,44.0,20.0,42.0,50.0,23.0,47.0,3.0,9.0,4.0,10.0,11.0,6.0,52.0,252.0,136.0,175.0,3.0,14.0,14.0,10.0,13.0,18.0,8.0,17.0,24.0,9.0,16.0,28.0,10.0,21.0,29.0,8.0,15.0,21.0,8.0,9.0,11.0,5.0,10.0,10.0,5.0,13.0,17.0,32.0,43.0,2.0,10.0
2021,8,31,1,110,38,1,2,12,2,64000000,59.0,14.0,2.0,19.0,3.0,3.0,21.0,9.0,31.0,36.0,19.0,46.0,44.0,20.0,50.0,50.0,23.0,8.0,3.0,9.0,12.0,10.0,11.0,35.0,95.0,291.0,175.0,224.0,21.0,7.0,10.0,13.0,18.0,9.0,18.0,24.0,10.0,17.0,29.0,10.0,21.0,29.0,8.0,16.0,21.0,7.0,9.0,10.0,5.0,10.0,10.0,5.0,7.0,13.0,29.0,35.0,3.0,7.0
2021,9,3,4,89,30,0,2,10,0,17000000,26.4,17.0,5.0,2.0,19.0,13.0,3.0,21.0,17.0,31.0,36.0,32.0,46.0,44.0,43.0,50.0,50.0,2.0,8.0,3.0,10.0,12.0,10.0,3.0,220.0,105.0,112.0,105.0,10.0,24.0,9.0,13.0,18.0,9.0,18.0,25.0,10.0,18.0,28.0,10.0,21.0,29.0,8.0,17.0,21.0,6.0,9.0,10.0,5.0,10.0,10.0,7.0,19.0,35.0,42.0,43.0,7.0,9.0
2021,9,7,1,146,36,1,3,16,0,26000000,10.0,11.0,5.0,5.0,2.0,7.0,13.0,3.0,13.0,17.0,31.0,29.0,32.0,46.0,35.0,43.0,50.0,3.0,2.0,8.0,7.0,10.0,12.0,32.0,60.0,172.0,21.0,7.0,35.0,49.0,8.0,13.0,18.0,10.0,17.0,25.0,10.0,19.0,28.0,9.0,21.0,29.0,7.0,16.0,21.0,6.0,9.0,10.0,6.0,10.0,10.0,1.0,6.0,7.0,18.0,28.0,2.0,8.0
2021,9,10,4,60,27,3,1,10,2,17000000,71.2,12.0,7.0,5.0,5.0,19.0,7.0,13.0,35.0,13.0,17.0,42.0,29.0,32.0,43.0,35.0,43.0,7.0,3.0,2.0,9.0,7.0,10.0,77.0,59.0,1477.0,787.0,315.0,10.0,80.0,9.0,13.0,18.0,10.0,17.0,25.0,10.0,20.0,29.0,9.0,22.0,30.0,7.0,16.0,22.0,6.0,9.0,10.0,7.0,9.0,10.0,12.0,18.0,35.0,38.0,45.0,2.0,8.0
2021,9,14,1,148,33,3,3,10,2,26000000,31.0,4.0,1.0,7.0,5.0,6.0,19.0,7.0,7.0,35.0,13.0,18.0,42.0,29.0,28.0,43.0,35.0,2.0,7.0,3.0,8.0,9.0,7.0,28.0,203.0,7.0,74.0,203.0,4.0,4.0,8.0,12.0,18.0,10.0,17.0,25.0,9.0,19.0,29.0,9.0,21.0,30.0,8.0,17.0,23.0,6.0,9.0,10.0,7.0,8.0,10.0,5.0,7.0,8.0,10.0,34.0,1.0,9.0
2021,9,17,4,64,29,3,1,10,0,39000000,38.4,61.0,12.0,1.0,7.0,18.0,6.0,19.0,35.0,7.0,35.0,38.0,18.0,42.0,45.0,28.0,43.0,2.0,2.0,7.0,8.0,8.0,9.0,14.0,14.0,66.0,3069.0,416.0,112.0,10.0,7.0,12.0,18.0,9.0,17.0,25.0,9.0,19.0,29.0,9.0,22.0,30.0,8.0,17.0,24.0,7.0,10.0,10.0,7.0,8.0,10.0,20.0,25.0,26.0,30.0,38.0,2.0,8.0
2021,9,21,1,139,18,4,3,10,2,49000000,45.8,7.0,5.0,12.0,1.0,7.0,18.0,6.0,8.0,35.0,7.0,10.0,38.0,18.0,34.0,45.0,28.0,1.0,2.0,2.0,9.0,8.0,8.0,763.0,133.0,60.0,95.0,119.0,7.0,7.0,8.0,13.0,18.0,9.0,17.0,24.0,9.0,18.0,29.0,10.0,22.0,30.0,8.0,17.0,24.0,6.0,10.0,10.0,6.0,8.0,10.0,2.0,12.0,20.0,27.0,41.0,10.0,12.0
2021,9,24,4,102,39,3,2,22,2,130000000,31.8,26.0,20.0,5.0,12.0,25.0,7.0,18.0,26.0,8.0,35.0,30.0,10.0,38.0,38.0,34.0,45.0,2.0,1.0,2.0,8.0,9.0,8.0,28.0,42.0,87.0,80.0,94.0,59.0,28.0,7.0,13.0,17.0,9.0,17.0,24.0,9.0,18.0,29.0,10.0,21.0,30.0,8.0,18.0,24.0,6.0,10.0,10.0,5.0,8.0,10.0,6.0,7.0,12.0,33.0,39.0,1.0,7.0
2021,9,28,1,97,33,2,2,8,0,143000000,40.4,16.0,2.0,20.0,5.0,12.0,25.0,7.0,20.0,26.0,8.0,27.0,30.0,10.0,41.0,38.0,34.0,10.0,2.0,1.0,12.0,8.0,9.0,46.0,11.0,459.0,95.0,109.0,11.0,25.0,7.0,13.0,17.0,8.0,17.0,24.0,9.0,18.0,29.0,10.0,22.0,30.0,9.0,19.0,24.0,6.0,10.0,10.0,5.0,8.0,10.0,1.0,15.0,19.0,26.0,48.0,6.0,12.0
2021,10,1,4,109,47,2,2,18,2,163000000,48.0,26.0,6.0,2.0,20.0,7.0,12.0,25.0,12.0,20.0,26.0,33.0,27.0,30.0,39.0,41.0,38.0,1.0,10.0,2.0,7.0,12.0,8.0,21.0,339.0,42.0,56.0,73.0,73.0,7.0,7.0,13.0,17.0,8.0,17.0,24.0,9.0,18.0,28.0,10.0,22.0,30.0,9.0,18.0,24.0,6.0,10.0,10.0,5.0,8.0,10.0,11.0,13.0,14.0,36.0,45.0,7.0,9.0
2021,10,5,1,119,34,2,2,16,0,178000000,47.8,12.5,1.0,6.0,2.0,15.0,7.0,12.0,19.0,12.0,20.0,26.0,33.0,27.0,48.0,39.0,41.0,6.0,1.0,10.0,12.0,7.0,12.0,109.0,35.0,420.0,119.0,21.0,28.0,18.0,8.0,14.0,16.0,8.0,17.0,24.0,9.0,19.0,29.0,10.0,22.0,30.0,9.0,18.0,24.0,6.0,10.0,10.0,4.0,8.0,10.0,1.0,10.0,23.0,42.0,46.0,3.0,5.0
2021,10,8,4,122,45,3,2,8,0,202000000,30.0,52.5,11.0,1.0,6.0,13.0,15.0,7.0,14.0,19.0,12.0,36.0,26.0,33.0,45.0,48.0,39.0,7.0,6.0,1.0,9.0,12.0,7.0,7.0,129.0,66.0,31.0,66.0,35.0,112.0,8.0,14.0,16.0,9.0,18.0,24.0,9.0,19.0,29.0,9.0,21.0,30.0,9.0,17.0,24.0,6.0,10.0,10.0,5.0,9.0,10.0,6.0,13.0,22.0,45.0,49.0,10.0,11.0
2021,10,12,1,135,43,2,2,21,1,220000000,35.8,35.5,1.0,11.0,1.0,10.0,13.0,15.0,23.0,14.0,19.0,42.0,36.0,26.0,46.0,45.0,48.0,3.0,7.0,6.0,5.0,9.0,12.0,14.0,7.0,228.0,70.0,60.0,18.0,53.0,7.0,14.0,16.0,8.0,17.0,24.0,10.0,19.0,29.0,10.0,21.0,30.0,9.0,17.0,24.0,6.0,10.0,10.0,6.0,9.0,10.0,21.0,26.0,31.0,34.0,49.0,2.0,5.0
2021,10,15,4,161,28,2,4,7,1,220000000,29.2,15.5,6.0,1.0,11.0,13.0,10.0,13.0,22.0,23.0,14.0,45.0,42.0,36.0,49.0,46.0,45.0,10.0,3.0,7.0,11.0,5.0,9.0,441.0,206.0,49.0,84.0,3.0,24.0,7.0,8.0,15.0,17.0,8.0,18.0,25.0,10.0,19.0,28.0,10.0,20.0,29.0,8.0,17.0,23.0,6.0,10.0,10.0,6.0,9.0,10.0,4.0,20.0,36.0,40.0,41.0,1.0,6.0
2021,10,19,1,141,37,4,3,7,1,17000000,80.2,19.5,21.0,6.0,1.0,26.0,13.0,10.0,31.0,22.0,23.0,34.0,45.0,42.0,49.0,49.0,46.0,2.0,10.0,3.0,5.0,11.0,5.0,200.0,123.0,56.0,137.0,25.0,21.0,63.0,8.0,15.0,17.0,8.0,18.0,25.0,10.0,19.0,28.0,10.0,21.0,29.0,8.0,17.0,23.0,6.0,10.0,10.0,7.0,8.0,10.0,12.0,17.0,22.0,33.0,39.0,2.0,12.0
2021,10,22,4,123,27,2,2,14,2,30000000,26.8,14.0,4.0,21.0,6.0,20.0,26.0,13.0,36.0,31.0,22.0,40.0,34.0,45.0,41.0,49.0,49.0,1.0,2.0,10.0,6.0,5.0,11.0,38.0,133.0,10.0,24.0,24.0,7.0,21.0,8.0,15.0,17.0,9.0,19.0,25.0,9.0,19.0,27.0,9.0,20.0,29.0,7.0,16.0,23.0,6.0,10.0,10.0,7.0,8.0,10.0,12.0,15.0,20.0,42.0,44.0,1.0,2.0
2021,10,26,1,133,32,4,2,3,1,40000000,23.4,5.5,12.0,4.0,21.0,17.0,20.0,26.0,22.0,36.0,31.0,33.0,40.0,34.0,39.0,41.0,49.0,2.0,1.0,2.0,12.0,6.0,5.0,4.0,25.0,32.0,18.0,147.0,7.0,315.0,7.0,14.0,17.0,8.0,18.0,25.0,8.0,18.0,27.0,8.0,19.0,28.0,7.0,16.0,23.0,6.0,9.0,10.0,7.0,9.0,11.0,10.0,15.0,28.0,32.0,49.0,3.0,9.0
2021,10,29,4,134,39,3,3,12,0,54000000,29.2,22.5,12.0,12.0,4.0,15.0,17.0,20.0,20.0,22.0,36.0,42.0,33.0,40.0,44.0,39.0,41.0,1.0,2.0,1.0,2.0,12.0,6.0,91.0,3.0,192.0,59.0,14.0,21.0,24.0,7.0,14.0,17.0,7.0,18.0,24.0,9.0,19.0,28.0,8.0,19.0,28.0,7.0,16.0,23.0,6.0,9.0,10.0,7.0,9.0,11.0,2.0,3.0,17.0,29.0,43.0,1.0,4.0
2021,11,2,1,94,41,1,2,5,1,66000000,46.6,42.0,10.0,12.0,12.0,15.0,15.0,17.0,28.0,20.0,22.0,32.0,42.0,33.0,49.0,44.0,39.0,3.0,1.0,2.0,9.0,2.0,12.0,39.0,67.0,63.0,60.0,56.0,7.0,102.0,8.0,14.0,16.0,7.0,17.0,24.0,9.0,18.0,27.0,9.0,19.0,27.0,8.0,15.0,23.0,6.0,9.0,10.0,7.0,10.0,11.0,2.0,12.0,25.0,30.0,41.0,8.0,11.0
2021,11,5,4,110,39,3,2,19,1,79000000,24.0,34.5,2.0,10.0,12.0,3.0,15.0,15.0,17.0,28.0,20.0,29.0,32.0,42.0,43.0,49.0,44.0,1.0,3.0,1.0,4.0,9.0,2.0,3.0,42.0,259.0,45.0,17.0,70.0,24.0,8.0,13.0,16.0,8.0,16.0,24.0,9.0,18.0,27.0,9.0,18.0,27.0,7.0,15.0,23.0,6.0,9.0,10.0,7.0,10.0,11.0,17.0,25.0,26.0,33.0,36.0,1.0,8.0
